ISO_3 country name,Country name,Income group,WHO Region,Year reported fatalities,Reported fatalities gender distribution  (% Males),Reported fatalities gender distribution  (%Females),Reported fatalities user distribution  (% powered light vehicles),Reported fatalities user distribution  (% powered 2/ wheelers),Reported fatalities user distribution  (% pedestrian),Reported fatalities user distribution  (% cyclist),Reported fatalities user distribution  (% other),WHO-estimated rate per 100 000 population,Total paved kilometres (year),Year total paved kilometres,Total registered vehicles ,Total registered vehicles rate per 100 000 pop,Cars and 4-wheeled light vehicles ,Powered 2- and 3-wheelers ,Heavy trucks ,Buses ,Year total registered vehicles,Year by fatality reduction target ,Adherence to one or more of the 7 UN road safety conventions,Legislation setting appropriate urban speed limits for passenger cars and motorcycles,Legislation on drink driving,Legislation requiring adult motorcycle riders to wear a helmet properly fastened that meets appropriate standards,Legislation on the use of seat belts for all motor vehicle occupants (UNVTI 8a),Legislation requiring the use of child safety restraint systems that meet appropriate standards,2010 WHO-estimated rate per 100 000 population (update),2016 WHO-estimated rate per 100 000 population (update)
ALB,Albania,Upper middle income,European Region,2021,78.7,21.3,57.4,5.6,19.3,6.6,11.1,10.8,9.719985298994011,2021.0,13.51531046095352,25945.50759972116,13.29342342746292,10.709717852539962,9.880372445030076,8.971575439759016,2021.0,2030.0,6,3,2,2,3,2,13.3,12.8
DZA,Algeria,Lower middle income,African Region,2021,79.0,20.74,0.0,0.0,25.0,0.0,75.0,18.3,9.719985298994011,2021.0,15.981131630745864,19738.37910022527,15.507995767461438,12.82661149813849,13.14283636819198,11.741319209866566,2021.0,2030.0,1,3,3,2,3,1,22.4,21.2
ATG,Antigua and Barbuda,High income,Region of the Americas,2021,86.0,14.0,57.0,0.0,43.0,0.0,0.0,7.5,9.719985298994011,2021.0,10.751991827769352,50120.68355163647,10.533188948038239,6.778784897685177,8.118207049405783,7.3796321526095525,2021.0,2030.0,0,2,1,1,1,1,5.8,8.8
ARG,Argentina,Upper middle income,Region of the Americas,2021,79.0,20.0,31.6,46.3,10.9,3.4,7.799999999999999,8.8,10.601348605322293,2019.0,17.089370127125076,58336.9334126676,16.634192775914983,16.032718138484828,12.407861806185963,12.354311599776969,2021.0,2030.0,1,1,2,3,3,3,12.8,13.2
ARM,Armenia,Upper middle income,European Region,2021,75.5,24.5,68.19999999999999,0.0,31.8,0.0,0.0,13.6,9.719985298994011,2021.0,14.679231180669698,30510.00001841328,14.328842438443496,12.406541047805165,11.469882255377264,9.864018808625762,2021.0,2030.0,4,1,2,2,3,1,16.1,17.5
AUS,Australia,High income,Western Pacific Region,2021,74.0,26.0,0.0,17.0,12.0,4.0,67.0,4.5,12.851042723959747,2015.0,16.818364561689393,77708.70274778965,16.72077820802118,13.725371385427183,13.403392367100976,11.483094925811551,2021.0,2030.0,3,3,3,3,3,2,6.6,5.5
AUT,Austria,High income,European Region,2021,79.0,20.74,44.75,24.31,10.22,13.81,6.91,4.6,7.718685495198466,2021.0,14.679231180669698,30510.00001841328,15.457673904051653,13.684314721518124,10.908649597312916,9.2239473753824,2021.0,2030.0,6,3,3,2,3,3,6.8,5.1
AZE,Azerbaijan,Upper middle income,European Region,2021,79.0,21.0,51.8,0.9,42.0,0.9,4.4,17.2,9.842515995544645,2021.0,14.280367842465404,15434.76422749092,14.124142393617827,8.572627898304338,11.990897263865142,10.335789314597852,2021.0,2030.0,5,1,1,2,1,1,24.3,21.0
BHS,Bahamas,High income,Region of the Americas,2021,79.0,20.74,0.0,0.0,28.0,0.0,72.0,16.2,9.719985298994011,2021.0,14.679231180669698,30510.00001841328,14.328842438443496,12.406541047805165,11.469882255377264,9.864018808625762,2021.0,2030.0,1,3,1,2,3,1,12.1,13.4
BHR,Bahrain,High income,Eastern Mediterranean Region,2021,92.0,8.0,24.19,16.13,22.58,12.9,24.2,8.1,9.105535257610056,2022.0,13.511036282339118,50401.67023744844,13.349294945116752,10.06296686708145,10.028533041510352,9.563529246630083,2021.0,2030.0,2,1,1,1,2,1,14.2,6.7
